Latitude,Longitude,Sample Date,pet,aet,ppt,tmax,tmin,q,soil,swe,def,pdsi,vap,vpd,ws,srad
-29.803611,30.516111,2012-07-20,132.3,111.700005,80.2,28.029999,17.46,4.0,48.3,0.0,20.6,-1.48,2.0860002,0.82,2.62,225.39655
-29.803611,30.516111,2012-08-17,132.3,111.700005,80.2,28.029999,17.46,4.0,48.3,0.0,20.6,-1.48,2.0860002,0.82,2.62,225.39655
-29.803611,30.516111,2012-09-14,132.3,111.700005,80.2,28.029999,17.46,4.0,48.3,0.0,20.6,-1.48,2.0860002,0.82,2.62,225.39655
-29.803611,30.516111,2012-10-12,132.3,111.700005,80.2,28.029999,17.46,4.0,48.3,0.0,20.6,-1.48,2.0860002,0.82,2.62,225.39655
-29.803611,30.516111,2012-11-09,132.3,111.700005,80.2,28.029999,17.46,4.0,48.3,0.0,20.6,-1.48,2.0860002,0.82,2.62,225.39655
-29.803611,30.516111,2012-12-06,132.3,111.700005,80.2,28.029999,17.46,4.0,48.3,0.0,20.6,-1.48,2.0860002,0.82,2.62,225.39655
-29.803611,30.516111,2013-01-11,129.3,61.9,64.60000000000001,26.24,14.69,3.2,6.5,0.0,67.4,-5.0299997,1.7620001,0.78999996,2.85,240.50308
-29.803611,30.516111,2013-03-22,122.4,122.4,240.8,25.76,16.66,41.2,83.8,0.0,0.0,-2.6499999,1.9330001,0.68,2.51,216.49763
-29.803611,30.516111,2013-04-19,122.4,122.4,240.8,25.76,16.66,41.2,83.8,0.0,0.0,-2.6499999,1.9330001,0.68,2.51,216.49763
-29.803611,30.516111,2013-05-17,122.4,122.4,240.8,25.76,16.66,41.2,83.8,0.0,0.0,-2.6499999,1.9330001,0.68,2.51,216.49763
-29.803611,30.516111,2013-06-14,122.4,122.4,240.8,25.76,16.66,41.2,83.8,0.0,0.0,-2.6499999,1.9330001,0.68,2.51,216.49763
-29.803611,30.516111,2013-06-22,122.4,122.4,240.8,25.76,16.66,41.2,83.8,0.0,0.0,-2.6499999,1.9330001,0.68,2.51,216.49763
-29.803611,30.516111,2013-08-09,150.2,92.5,41.7,28.65,18.39,2.1,30.800001,0.0,57.7,-3.1799998,2.1850002,0.84999996,2.5,267.7013
-29.803611,30.516111,2013-09-06,150.2,92.5,41.7,28.65,18.39,2.1,30.800001,0.0,57.7,-3.1799998,2.1850002,0.84999996,2.5,267.7013
-29.803611,30.516111,2013-10-04,150.2,92.5,41.7,28.65,18.39,2.1,30.800001,0.0,57.7,-3.1799998,2.1850002,0.84999996,2.5,267.7013
-29.803611,30.516111,2013-11-01,150.2,92.5,41.7,28.65,18.39,2.1,30.800001,0.0,57.7,-3.1799998,2.1850002,0.84999996,2.5,267.7013
-29.803611,30.516111,2013-11-29,150.2,92.5,41.7,28.65,18.39,2.1,30.800001,0.0,57.7,-3.1799998,2.1850002,0.84999996,2.5,267.7013
-29.803611,30.516111,2014-01-26,134.8,132.7,135.9,26.66,16.92,6.800000000000001,80.1,0.0,2.1000001,-1.6899999,1.9620001,0.76,2.7,242.8019
-29.803611,30.516111,2014-02-28,134.8,132.7,135.9,26.66,16.92,6.800000000000001,80.1,0.0,2.1000001,-1.6899999,1.9620001,0.76,2.7,242.8019
-29.803611,30.516111,2014-03-28,134.8,132.7,135.9,26.66,16.92,6.800000000000001,80.1,0.0,2.1000001,-1.6899999,1.9620001,0.76,2.7,242.8019
-29.803611,30.516111,2014-05-23,134.8,132.7,135.9,26.66,16.92,6.800000000000001,80.1,0.0,2.1000001,-1.6899999,1.9620001,0.76,2.7,242.8019
-29.803611,30.516111,2014-06-20,134.8,132.7,135.9,26.66,16.92,6.800000000000001,80.1,0.0,2.1000001,-1.6899999,1.9620001,0.76,2.7,242.8019
-29.803611,30.516111,2014-07-18,151.7,92.3,45.2,28.59,17.449999,2.3000000000000003,30.800001,0.0,59.4,-2.27,2.071,0.89,2.56,262.3962
-29.803611,30.516111,2014-08-15,151.7,92.3,45.2,28.59,17.449999,2.3000000000000003,30.800001,0.0,59.4,-2.27,2.071,0.89,2.56,262.3962
-29.803611,30.516111,2014-09-12,151.7,92.3,45.2,28.59,17.449999,2.3000000000000003,30.800001,0.0,59.4,-2.27,2.071,0.89,2.56,262.3962
-29.803611,30.516111,2014-12-04,151.7,92.3,45.2,28.59,17.449999,2.3000000000000003,30.800001,0.0,59.4,-2.27,2.071,0.89,2.56,262.3962
-29.803611,30.516111,2015-01-09,101.700005,41.5,42.800000000000004,24.72,11.84,2.1,8.0,0.0,60.2,-2.61,1.3470001,0.90999997,2.6299999,186.4036
-29.803611,30.516111,2015-02-06,152.7,21.800001,22.400000000000002,29.349998,17.82,1.1,6.1,0.0,130.90001,-5.49,2.101,0.97999996,3.05,258.19885
-29.803611,30.516111,2015-02-27,152.7,21.800001,22.400000000000002,29.349998,17.82,1.1,6.1,0.0,130.90001,-5.49,2.101,0.97999996,3.05,258.19885
-29.803611,30.516111,2015-03-27,152.7,21.800001,22.400000000000002,29.349998,17.82,1.1,6.1,0.0,130.90001,-5.49,2.101,0.97999996,3.05,258.19885
-29.803611,30.516111,2015-05-22,152.7,21.800001,22.400000000000002,29.349998,17.82,1.1,6.1,0.0,130.90001,-5.49,2.101,0.97999996,3.05,258.19885
-29.803611,30.516111,2015-06-19,152.7,21.800001,22.400000000000002,29.349998,17.82,1.1,6.1,0.0,130.90001,-5.49,2.101,0.97999996,3.05,258.19885
-29.803611,30.516111,2015-07-17,152.7,21.800001,22.400000000000002,29.349998,17.82,1.1,6.1,0.0,130.90001,-5.49,2.101,0.97999996,3.05,258.19885
-29.803611,30.516111,2015-09-11,152.7,21.800001,22.400000000000002,29.349998,17.82,1.1,6.1,0.0,130.90001,-5.49,2.101,0.97999996,3.05,258.19885
-29.803611,30.516111,2015-10-09,152.7,21.800001,22.400000000000002,29.349998,17.82,1.1,6.1,0.0,130.90001,-5.49,2.101,0.97999996,3.05,258.19885
-29.803611,30.516111,2015-11-06,152.7,21.800001,22.400000000000002,29.349998,17.82,1.1,6.1,0.0,130.90001,-5.49,2.101,0.97999996,3.05,258.19885
-29.803611,30.516111,2015-12-03,152.7,21.800001,22.400000000000002,29.349998,17.82,1.1,6.1,0.0,130.90001,-5.49,2.101,0.97999996,3.05,258.19885
-29.7775,29.470833,2011-02-14,138.3,138.3,148.1,24.17,11.82,7.4,8.900001,0.0,0.0,3.1999998,1.4020001,0.81,2.47,255.10306
-29.7775,29.470833,2011-03-14,138.3,138.3,148.1,24.17,11.82,7.4,8.900001,0.0,0.0,3.1999998,1.4020001,0.81,2.47,255.10306
-29.7775,29.470833,2011-05-09,138.3,138.3,148.1,24.17,11.82,7.4,8.900001,0.0,0.0,3.1999998,1.4020001,0.81,2.47,255.10306
-29.7775,29.470833,2011-06-06,138.3,138.3,148.1,24.17,11.82,7.4,8.900001,0.0,0.0,3.1999998,1.4020001,0.81,2.47,255.10306
-29.7775,29.470833,2011-07-04,138.3,138.3,148.1,24.17,11.82,7.4,8.900001,0.0,0.0,3.1999998,1.4020001,0.81,2.47,255.10306
-29.7775,29.470833,2011-08-01,144.7,91.700005,94.80000000000001,26.75,13.2699995,4.7,7.2000003,0.0,53.0,1.8499999,1.677,0.84999996,2.23,264.79965
-29.7775,29.470833,2011-09-26,144.7,91.700005,94.80000000000001,26.75,13.2699995,4.7,7.2000003,0.0,53.0,1.8499999,1.677,0.84999996,2.23,264.79965
-29.7775,29.470833,2011-10-24,144.7,91.700005,94.80000000000001,26.75,13.2699995,4.7,7.2000003,0.0,53.0,1.8499999,1.677,0.84999996,2.23,264.79965
-29.7775,29.470833,2011-11-21,144.7,91.700005,94.80000000000001,26.75,13.2699995,4.7,7.2000003,0.0,53.0,1.8499999,1.677,0.84999996,2.23,264.79965
-29.7775,29.470833,2012-01-09,107.5,26.800001,27.6,22.76,5.49,1.4000000000000001,4.7000003,0.0,80.700005,-3.4399998,0.809,1.03,2.6699998,193.3035
-29.7775,29.470833,2012-04-23,131.0,131.0,267.7,24.21,12.259999,97.60000000000001,42.9,0.0,0.0,-1.61,1.511,0.71999997,2.2,243.90065
-29.7775,29.470833,2012-05-21,131.0,131.0,267.7,24.21,12.259999,97.60000000000001,42.9,0.0,0.0,-1.61,1.511,0.71999997,2.2,243.90065
-29.7775,29.470833,2012-06-18,131.0,131.0,267.7,24.21,12.259999,97.60000000000001,42.9,0.0,0.0,-1.61,1.511,0.71999997,2.2,243.90065
-29.7775,29.470833,2012-07-16,136.1,127.3,118.10000000000001,25.849998,12.92,5.9,27.800001,0.0,8.8,-1.9399999,1.613,0.81,2.46,244.40387
-29.7775,29.470833,2012-08-13,136.1,127.3,118.10000000000001,25.849998,12.92,5.9,27.800001,0.0,8.8,-1.9399999,1.613,0.81,2.46,244.40387
-29.7775,29.470833,2012-10-08,136.1,127.3,118.10000000000001,25.849998,12.92,5.9,27.800001,0.0,8.8,-1.9399999,1.613,0.81,2.46,244.40387
-29.7775,29.470833,2012-11-05,136.1,127.3,118.10000000000001,25.849998,12.92,5.9,27.800001,0.0,8.8,-1.9399999,1.613,0.81,2.46,244.40387
-29.7775,29.470833,2012-12-03,136.1,127.3,118.10000000000001,25.849998,12.92,5.9,27.800001,0.0,8.8,-1.9399999,1.613,0.81,2.46,244.40387
-29.7775,29.470833,2013-01-07,61.5,4.1,2.9000000000000004,18.13,-0.66999996,0.1,6.6,0.0,57.4,-3.6899998,0.634,0.7,2.02,139.89966
-29.7775,29.470833,2013-02-18,125.5,125.5,289.7,23.76,12.16,125.30000000000001,42.9,0.0,0.0,-2.29,1.478,0.71,2.33,228.10387
-29.7775,29.470833,2013-03-18,125.5,125.5,289.7,23.76,12.16,125.30000000000001,42.9,0.0,0.0,-2.29,1.478,0.71,2.33,228.10387
-29.7775,29.470833,2013-04-15,125.5,125.5,289.7,23.76,12.16,125.30000000000001,42.9,0.0,0.0,-2.29,1.478,0.71,2.33,228.10387
-29.7775,29.470833,2013-05-13,125.5,125.5,289.7,23.76,12.16,125.30000000000001,42.9,0.0,0.0,-2.29,1.478,0.71,2.33,228.10387
-29.7775,29.470833,2013-06-10,125.5,125.5,289.7,23.76,12.16,125.30000000000001,42.9,0.0,0.0,-2.29,1.478,0.71,2.33,228.10387
-29.7775,29.470833,2013-07-08,125.5,125.5,289.7,23.76,12.16,125.30000000000001,42.9,0.0,0.0,-2.29,1.478,0.71,2.33,228.10387
-29.7775,29.470833,2013-08-05,146.0,100.1,76.80000000000001,26.46,13.82,3.8000000000000003,15.8,0.0,45.9,-2.9399998,1.7190001,0.81,2.22,271.19708
-29.7775,29.470833,2013-09-02,146.0,100.1,76.80000000000001,26.46,13.82,3.8000000000000003,15.8,0.0,45.9,-2.9399998,1.7190001,0.81,2.22,271.19708
-29.7775,29.470833,2013-09-30,146.0,100.1,76.80000000000001,26.46,13.82,3.8000000000000003,15.8,0.0,45.9,-2.9399998,1.7190001,0.81,2.22,271.19708
-29.7775,29.470833,2013-10-28,146.0,100.1,76.80000000000001,26.46,13.82,3.8000000000000003,15.8,0.0,45.9,-2.9399998,1.7190001,0.81,2.22,271.19708
-29.7775,29.470833,2013-11-25,146.0,100.1,76.80000000000001,26.46,13.82,3.8000000000000003,15.8,0.0,45.9,-2.9399998,1.7190001,0.81,2.22,271.19708
-29.7775,29.470833,2014-02-24,137.8,137.8,169.5,24.81,12.46,31.700000000000003,42.9,0.0,0.0,-1.05,1.5100001,0.78999996,2.55,254.69919
-29.7775,29.470833,2014-03-24,137.8,137.8,169.5,24.81,12.46,31.700000000000003,42.9,0.0,0.0,-1.05,1.5100001,0.78999996,2.55,254.69919
-29.7775,29.470833,2014-05-19,137.8,137.8,169.5,24.81,12.46,31.700000000000003,42.9,0.0,0.0,-1.05,1.5100001,0.78999996,2.55,254.69919
-29.7775,29.470833,2014-07-14,150.40001,84.9,60.800000000000004,26.359999,12.82,3.0,15.8,0.0,65.5,-2.07,1.5910001,0.87,2.28,271.99716
-29.7775,29.470833,2014-08-11,150.40001,84.9,60.800000000000004,26.359999,12.82,3.0,15.8,0.0,65.5,-2.07,1.5910001,0.87,2.28,271.99716
-29.7775,29.470833,2014-09-08,150.40001,84.9,60.800000000000004,26.359999,12.82,3.0,15.8,0.0,65.5,-2.07,1.5910001,0.87,2.28,271.99716
-29.7775,29.470833,2015-02-02,157.8,29.300001,30.400000000000002,27.56,13.36,1.5,3.7,0.0,128.5,-5.67,1.6610001,0.96,2.77,282.29904
-29.7775,29.470833,2015-02-23,157.8,29.300001,30.400000000000002,27.56,13.36,1.5,3.7,0.0,128.5,-5.67,1.6610001,0.96,2.77,282.29904
-29.7775,29.470833,2015-04-20,157.8,29.300001,30.400000000000002,27.56,13.36,1.5,3.7,0.0,128.5,-5.67,1.6610001,0.96,2.77,282.29904
-29.7775,29.470833,2015-05-18,157.8,29.300001,30.400000000000002,27.56,13.36,1.5,3.7,0.0,128.5,-5.67,1.6610001,0.96,2.77,282.29904
-29.7775,29.470833,2015-06-15,157.8,29.300001,30.400000000000002,27.56,13.36,1.5,3.7,0.0,128.5,-5.67,1.6610001,0.96,2.77,282.29904
-29.7775,29.470833,2015-07-13,157.8,29.300001,30.400000000000002,27.56,13.36,1.5,3.7,0.0,128.5,-5.67,1.6610001,0.96,2.77,282.29904
-29.7775,29.470833,2015-08-10,157.8,29.300001,30.400000000000002,27.56,13.36,1.5,3.7,0.0,128.5,-5.67,1.6610001,0.96,2.77,282.29904
-29.7775,29.470833,2015-09-08,157.8,29.300001,30.400000000000002,27.56,13.36,1.5,3.7,0.0,128.5,-5.67,1.6610001,0.96,2.77,282.29904
-29.7775,29.470833,2015-10-05,157.8,29.300001,30.400000000000002,27.56,13.36,1.5,3.7,0.0,128.5,-5.67,1.6610001,0.96,2.77,282.29904
-29.7775,29.470833,2015-11-02,157.8,29.300001,30.400000000000002,27.56,13.36,1.5,3.7,0.0,128.5,-5.67,1.6610001,0.96,2.77,282.29904
-29.7775,29.470833,2015-11-30,157.8,29.300001,30.400000000000002,27.56,13.36,1.5,3.7,0.0,128.5,-5.67,1.6610001,0.96,2.77,282.29904
-29.758889,30.935278,2011-12-28,146.8,126.9,132.4,29.67,20.76,6.6000000000000005,8.900001,0.0,19.9,-2.02,2.476,0.84999996,2.77,253.40242
-29.758889,30.935278,2012-01-26,130.0,130.0,208.9,26.859999,19.49,28.5,79.700005,0.0,0.0,2.62,2.2810001,0.63,2.75,238.0999
-29.758889,30.935278,2012-02-24,130.0,130.0,208.9,26.859999,19.49,28.5,79.700005,0.0,0.0,2.62,2.2810001,0.63,2.75,238.0999
-29.758889,30.935278,2012-03-26,130.0,130.0,208.9,26.859999,19.49,28.5,79.700005,0.0,0.0,2.62,2.2810001,0.63,2.75,238.0999
-29.758889,30.935278,2012-04-28,130.0,130.0,208.9,26.859999,19.49,28.5,79.700005,0.0,0.0,2.62,2.2810001,0.63,2.75,238.0999
-29.758889,30.935278,2012-05-26,130.0,130.0,208.9,26.859999,19.49,28.5,79.700005,0.0,0.0,2.62,2.2810001,0.63,2.75,238.0999
-29.758889,30.935278,2012-06-26,130.0,130.0,208.9,26.859999,19.49,28.5,79.700005,0.0,0.0,2.62,2.2810001,0.63,2.75,238.0999
-29.758889,30.935278,2012-07-27,132.5,126.200005,121.4,28.67,20.23,6.1000000000000005,68.9,0.0,6.3,2.75,2.3990002,0.77,3.35,220.10205
-29.758889,30.935278,2012-08-27,132.5,126.200005,121.4,28.67,20.23,6.1000000000000005,68.9,0.0,6.3,2.75,2.3990002,0.77,3.35,220.10205
-29.758889,30.935278,2012-09-27,132.5,126.200005,121.4,28.67,20.23,6.1000000000000005,68.9,0.0,6.3,2.75,2.3990002,0.77,3.35,220.10205
-29.758889,30.935278,2013-01-28,122.700005,122.700005,180.8,26.369999,19.529999,9.0,55.5,0.0,0.0,-2.87,2.239,0.63,3.1,216.49763
-29.758889,30.935278,2013-03-28,122.700005,122.700005,180.8,26.369999,19.529999,9.0,55.5,0.0,0.0,-2.87,2.239,0.63,3.1,216.49763
-29.758889,30.935278,2015-03-18,153.6,45.4,47.300000000000004,29.89,20.689999,2.4000000000000004,5.8,0.0,108.200005,-4.91,2.417,0.93,3.8,252.2981
-29.744167,29.905833,2011-02-14,141.6,121.1,126.30000000000001,26.31,14.46,6.300000000000001,8.7,0.0,20.5,2.76,1.608,0.94,2.48,245.99704
-29.744167,29.905833,2011-03-14,141.6,121.1,126.30000000000001,26.31,14.46,6.300000000000001,8.7,0.0,20.5,2.76,1.608,0.94,2.48,245.99704
-29.744167,29.905833,2011-04-11,141.6,121.1,126.30000000000001,26.31,14.46,6.300000000000001,8.7,0.0,20.5,2.76,1.608,0.94,2.48,245.99704
-29.744167,29.905833,2011-05-09,141.6,121.1,126.30000000000001,26.31,14.46,6.300000000000001,8.7,0.0,20.5,2.76,1.608,0.94,2.48,245.99704
-29.744167,29.905833,2011-06-06,141.6,121.1,126.30000000000001,26.31,14.46,6.300000000000001,8.7,0.0,20.5,2.76,1.608,0.94,2.48,245.99704
-29.744167,29.905833,2011-07-04,141.6,121.1,126.30000000000001,26.31,14.46,6.300000000000001,8.7,0.0,20.5,2.76,1.608,0.94,2.48,245.99704
-29.744167,29.905833,2011-08-01,150.0,66.4,68.9,29.099998,15.889999,3.4000000000000004,7.8,0.0,83.6,1.23,1.8930001,1.04,2.19,258.19824
-29.744167,29.905833,2011-09-26,150.0,66.4,68.9,29.099998,15.889999,3.4000000000000004,7.8,0.0,83.6,1.23,1.8930001,1.04,2.19,258.19824
-29.744167,29.905833,2011-10-24,150.0,66.4,68.9,29.099998,15.889999,3.4000000000000004,7.8,0.0,83.6,1.23,1.8930001,1.04,2.19,258.19824
-29.744167,29.905833,2011-11-21,150.0,66.4,68.9,29.099998,15.889999,3.4000000000000004,7.8,0.0,83.6,1.23,1.8930001,1.04,2.19,258.19824
-29.744167,29.905833,2012-01-06,61.4,32.600002,33.9,20.439999,3.3899999,1.7000000000000002,5.3,0.0,28.800001,-3.3899999,0.791,0.81,1.9,133.00032
-29.744167,29.905833,2012-01-09,105.5,30.9,32.300000000000004,23.74,7.19,1.6,4.4,0.0,74.6,-3.3999999,1.0,0.97999996,2.55,189.39821
-29.744167,29.905833,2012-03-05,134.7,134.7,233.20000000000002,26.369999,14.79,23.3,79.200005,0.0,0.0,-1.51,1.7140001,0.84999996,2.1699998,237.7976
-29.744167,29.905833,2012-04-23,134.7,134.7,233.20000000000002,26.369999,14.79,23.3,79.200005,0.0,0.0,-1.51,1.7140001,0.84999996,2.1699998,237.7976
-29.744167,29.905833,2012-05-21,134.7,134.7,233.20000000000002,26.369999,14.79,23.3,79.200005,0.0,0.0,-1.51,1.7140001,0.84999996,2.1699998,237.7976
-29.744167,29.905833,2012-06-18,134.7,134.7,233.20000000000002,26.369999,14.79,23.3,79.200005,0.0,0.0,-1.51,1.7140001,0.84999996,2.1699998,237.7976
-29.744167,29.905833,2012-07-16,140.6,121.1,92.30000000000001,28.199999,15.46,4.6000000000000005,45.7,0.0,19.5,-1.3299999,1.8290001,0.96999997,2.3899999,236.49817
-29.744167,29.905833,2012-08-13,140.6,121.1,92.30000000000001,28.199999,15.46,4.6000000000000005,45.7,0.0,19.5,-1.3299999,1.8290001,0.96999997,2.3899999,236.49817
-29.744167,29.905833,2012-09-10,140.6,121.1,92.30000000000001,28.199999,15.46,4.6000000000000005,45.7,0.0,19.5,-1.3299999,1.8290001,0.96999997,2.3899999,236.49817
-29.744167,29.905833,2012-10-08,140.6,121.1,92.30000000000001,28.199999,15.46,4.6000000000000005,45.7,0.0,19.5,-1.3299999,1.8290001,0.96999997,2.3899999,236.49817
-29.744167,29.905833,2012-11-05,140.6,121.1,92.30000000000001,28.199999,15.46,4.6000000000000005,45.7,0.0,19.5,-1.3299999,1.8290001,0.96999997,2.3899999,236.49817
-29.744167,29.905833,2012-12-03,140.6,121.1,92.30000000000001,28.199999,15.46,4.6000000000000005,45.7,0.0,19.5,-1.3299999,1.8290001,0.96999997,2.3899999,236.49817
-29.744167,29.905833,2013-01-07,66.5,4.2000003,2.7,21.59,3.86,0.1,10.0,0.0,62.3,-2.86,0.75200003,0.95,1.8199999,137.60083
-29.744167,29.905833,2013-01-09,115.9,1.4,0.5,24.93,7.56,0.0,7.9,0.0,114.5,-3.9399998,1.0300001,1.0799999,2.52,225.50067
-29.744167,29.905833,2013-01-23,129.0,129.0,258.2,25.869999,14.73,56.6,79.200005,0.0,0.0,-1.75,1.6810001,0.83,2.35,221.10329
-29.744167,29.905833,2013-02-06,129.0,129.0,258.2,25.869999,14.73,56.6,79.200005,0.0,0.0,-1.75,1.6810001,0.83,2.35,221.10329
-29.744167,29.905833,2013-02-16,129.0,129.0,258.2,25.869999,14.73,56.6,79.200005,0.0,0.0,-1.75,1.6810001,0.83,2.35,221.10329
-29.744167,29.905833,2013-02-20,129.0,129.0,258.2,25.869999,14.73,56.6,79.200005,0.0,0.0,-1.75,1.6810001,0.83,2.35,221.10329
-29.744167,29.905833,2013-03-06,129.0,129.0,258.2,25.869999,14.73,56.6,79.200005,0.0,0.0,-1.75,1.6810001,0.83,2.35,221.10329
-29.744167,29.905833,2013-03-18,129.0,129.0,258.2,25.869999,14.73,56.6,79.200005,0.0,0.0,-1.75,1.6810001,0.83,2.35,221.10329
-29.744167,29.905833,2013-03-22,129.0,129.0,258.2,25.869999,14.73,56.6,79.200005,0.0,0.0,-1.75,1.6810001,0.83,2.35,221.10329
-29.744167,29.905833,2013-04-03,129.0,129.0,258.2,25.869999,14.73,56.6,79.200005,0.0,0.0,-1.75,1.6810001,0.83,2.35,221.10329
-29.744167,29.905833,2013-04-15,129.0,129.0,258.2,25.869999,14.73,56.6,79.200005,0.0,0.0,-1.75,1.6810001,0.83,2.35,221.10329
-29.744167,29.905833,2013-04-17,129.0,129.0,258.2,25.869999,14.73,56.6,79.200005,0.0,0.0,-1.75,1.6810001,0.83,2.35,221.10329
-29.744167,29.905833,2013-05-02,129.0,129.0,258.2,25.869999,14.73,56.6,79.200005,0.0,0.0,-1.75,1.6810001,0.83,2.35,221.10329
-29.744167,29.905833,2013-05-13,129.0,129.0,258.2,25.869999,14.73,56.6,79.200005,0.0,0.0,-1.75,1.6810001,0.83,2.35,221.10329
-29.744167,29.905833,2013-05-15,129.0,129.0,258.2,25.869999,14.73,56.6,79.200005,0.0,0.0,-1.75,1.6810001,0.83,2.35,221.10329
-29.744167,29.905833,2013-05-31,129.0,129.0,258.2,25.869999,14.73,56.6,79.200005,0.0,0.0,-1.75,1.6810001,0.83,2.35,221.10329
-29.744167,29.905833,2013-06-10,129.0,129.0,258.2,25.869999,14.73,56.6,79.200005,0.0,0.0,-1.75,1.6810001,0.83,2.35,221.10329
-29.744167,29.905833,2013-06-14,129.0,129.0,258.2,25.869999,14.73,56.6,79.200005,0.0,0.0,-1.75,1.6810001,0.83,2.35,221.10329
-29.744167,29.905833,2013-06-28,129.0,129.0,258.2,25.869999,14.73,56.6,79.200005,0.0,0.0,-1.75,1.6810001,0.83,2.35,221.10329
-29.744167,29.905833,2013-07-08,129.0,129.0,258.2,25.869999,14.73,56.6,79.200005,0.0,0.0,-1.75,1.6810001,0.83,2.35,221.10329
-29.744167,29.905833,2013-07-18,155.1,104.200005,57.0,28.789999,16.39,2.8000000000000003,29.1,0.0,50.9,-2.19,1.9310001,0.98999995,2.24,272.69763
-29.744167,29.905833,2013-07-25,155.1,104.200005,57.0,28.789999,16.39,2.8000000000000003,29.1,0.0,50.9,-2.19,1.9310001,0.98999995,2.24,272.69763
-29.744167,29.905833,2013-08-02,155.1,104.200005,57.0,28.789999,16.39,2.8000000000000003,29.1,0.0,50.9,-2.19,1.9310001,0.98999995,2.24,272.69763
-29.744167,29.905833,2013-08-05,155.1,104.200005,57.0,28.789999,16.39,2.8000000000000003,29.1,0.0,50.9,-2.19,1.9310001,0.98999995,2.24,272.69763
-29.744167,29.905833,2013-08-16,155.1,104.200005,57.0,28.789999,16.39,2.8000000000000003,29.1,0.0,50.9,-2.19,1.9310001,0.98999995,2.24,272.69763
-29.744167,29.905833,2013-08-30,155.1,104.200005,57.0,28.789999,16.39,2.8000000000000003,29.1,0.0,50.9,-2.19,1.9310001,0.98999995,2.24,272.69763
-29.744167,29.905833,2013-09-02,155.1,104.200005,57.0,28.789999,16.39,2.8000000000000003,29.1,0.0,50.9,-2.19,1.9310001,0.98999995,2.24,272.69763
-29.744167,29.905833,2013-09-05,155.1,104.200005,57.0,28.789999,16.39,2.8000000000000003,29.1,0.0,50.9,-2.19,1.9310001,0.98999995,2.24,272.69763
-29.744167,29.905833,2013-09-20,155.1,104.200005,57.0,28.789999,16.39,2.8000000000000003,29.1,0.0,50.9,-2.19,1.9310001,0.98999995,2.24,272.69763
-29.744167,29.905833,2013-09-30,155.1,104.200005,57.0,28.789999,16.39,2.8000000000000003,29.1,0.0,50.9,-2.19,1.9310001,0.98999995,2.24,272.69763
-29.744167,29.905833,2013-10-03,155.1,104.200005,57.0,28.789999,16.39,2.8000000000000003,29.1,0.0,50.9,-2.19,1.9310001,0.98999995,2.24,272.69763
-29.744167,29.905833,2013-10-17,155.1,104.200005,57.0,28.789999,16.39,2.8000000000000003,29.1,0.0,50.9,-2.19,1.9310001,0.98999995,2.24,272.69763
-29.744167,29.905833,2013-10-28,155.1,104.200005,57.0,28.789999,16.39,2.8000000000000003,29.1,0.0,50.9,-2.19,1.9310001,0.98999995,2.24,272.69763
-29.744167,29.905833,2013-11-01,155.1,104.200005,57.0,28.789999,16.39,2.8000000000000003,29.1,0.0,50.9,-2.19,1.9310001,0.98999995,2.24,272.69763
-29.744167,29.905833,2013-11-14,155.1,104.200005,57.0,28.789999,16.39,2.8000000000000003,29.1,0.0,50.9,-2.19,1.9310001,0.98999995,2.24,272.69763
-29.744167,29.905833,2013-11-25,155.1,104.200005,57.0,28.789999,16.39,2.8000000000000003,29.1,0.0,50.9,-2.19,1.9310001,0.98999995,2.24,272.69763
-29.744167,29.905833,2013-11-29,155.1,104.200005,57.0,28.789999,16.39,2.8000000000000003,29.1,0.0,50.9,-2.19,1.9310001,0.98999995,2.24,272.69763
-29.744167,29.905833,2013-12-12,155.1,104.200005,57.0,28.789999,16.39,2.8000000000000003,29.1,0.0,50.9,-2.19,1.9310001,0.98999995,2.24,272.69763
-29.744167,29.905833,2013-12-27,155.1,104.200005,57.0,28.789999,16.39,2.8000000000000003,29.1,0.0,50.9,-2.19,1.9310001,0.98999995,2.24,272.69763
-29.744167,29.905833,2014-01-08,94.700005,16.4,15.5,22.5,5.89,0.8,10.3,0.0,78.3,-2.56,0.89100003,0.94,2.8,176.10126
-29.744167,29.905833,2014-01-22,141.6,141.6,154.60000000000002,26.84,14.99,7.7,73.8,0.0,0.0,-0.83,1.7120001,0.91999996,2.53,247.40251
-29.744167,29.905833,2014-02-05,141.6,141.6,154.60000000000002,26.84,14.99,7.7,73.8,0.0,0.0,-0.83,1.7120001,0.91999996,2.53,247.40251
-29.744167,29.905833,2014-02-19,141.6,141.6,154.60000000000002,26.84,14.99,7.7,73.8,0.0,0.0,-0.83,1.7120001,0.91999996,2.53,247.40251
-29.744167,29.905833,2014-02-24,141.6,141.6,154.60000000000002,26.84,14.99,7.7,73.8,0.0,0.0,-0.83,1.7120001,0.91999996,2.53,247.40251
-29.744167,29.905833,2014-03-05,141.6,141.6,154.60000000000002,26.84,14.99,7.7,73.8,0.0,0.0,-0.83,1.7120001,0.91999996,2.53,247.40251
-29.744167,29.905833,2014-03-20,141.6,141.6,154.60000000000002,26.84,14.99,7.7,73.8,0.0,0.0,-0.83,1.7120001,0.91999996,2.53,247.40251
-29.744167,29.905833,2014-03-24,141.6,141.6,154.60000000000002,26.84,14.99,7.7,73.8,0.0,0.0,-0.83,1.7120001,0.91999996,2.53,247.40251
